0.000000 0.002481 27465.767965
1.000000 0.002599 27469.189232
2.000000 0.002595 27471.858627
3.000000 0.002611 27474.105404
4.000000 0.002550 27476.027067
5.000000 0.002526 27477.668694
6.000000 0.002506 27479.144766
7.000000 0.002526 27480.445845
8.000000 0.002513 27481.589115
9.000000 0.002536 27482.603472
10.000000 0.002558 27483.504749
11.000000 0.002527 27484.320892
12.000000 0.002571 27485.058023
13.000000 0.002560 27485.720589
14.000000 0.002566 27486.317053
15.000000 0.002555 27486.853994
16.000000 0.002529 27487.349653
17.000000 0.002515 27487.802128
18.000000 0.002522 27488.214087
19.000000 0.002511 27488.596451
20.000000 0.002510 27488.952206
21.000000 0.002514 27489.275471
22.000000 0.002526 27489.582294
23.000000 0.002524 27489.871403
24.000000 0.002539 27490.137955
25.000000 0.002528 27490.386976
26.000000 0.002530 27490.620770
27.000000 0.002521 27490.838572
28.000000 0.002535 27491.040323
29.000000 0.002541 27491.237652
30.000000 0.002535 27491.415697
31.000000 0.002554 27491.585114
32.000000 0.002558 27491.743210
33.000000 0.002558 27491.893351
34.000000 0.002538 27492.033060
35.000000 0.002537 27492.158148
36.000000 0.002534 27492.279032
37.000000 0.002536 27492.391785
38.000000 0.002542 27492.494644
39.000000 0.002537 27492.590872
40.000000 0.002545 27492.680264
41.000000 0.002542 27492.761721
42.000000 0.002545 27492.836086
43.000000 0.002539 27492.904091
44.000000 0.002536 27492.970192
45.000000 0.002533 27493.029789
46.000000 0.002538 27493.086554
47.000000 0.002537 27493.137930
48.000000 0.002540 27493.182629
49.000000 0.002531 27493.229031
50.000000 0.002540 27493.269833
51.000000 0.002538 27493.304644
52.000000 0.002524 27493.343092
53.000000 0.002508 27493.377810
54.000000 0.002525 27493.408728
55.000000 0.002528 27493.439394
56.000000 0.002527 27493.467182
57.000000 0.002540 27493.493490
58.000000 0.002529 27493.519358
59.000000 0.002548 27493.541229
60.000000 0.002531 27493.564608
61.000000 0.002547 27493.593668
62.000000 0.002548 27493.613266
63.000000 0.002530 27493.630074
64.000000 0.002543 27493.654995
65.000000 0.002527 27493.677074
66.000000 0.002536 27493.695330
67.000000 0.002539 27493.717052
68.000000 0.002528 27493.740709
69.000000 0.002539 27493.763655
70.000000 0.002539 27493.787607
71.000000 0.002547 27493.808678
72.000000 0.002543 27493.837669
73.000000 0.002531 27493.858828
74.000000 0.002557 27493.885216
75.000000 0.002542 27493.907253
76.000000 0.002539 27493.934446
77.000000 0.002535 27493.960636
78.000000 0.002534 27493.990931
79.000000 0.002547 27494.023623
80.000000 0.002546 27494.053587
81.000000 0.002551 27494.091215
82.000000 0.002548 27494.126307
83.000000 0.002557 27494.167690
84.000000 0.002554 27494.210999
85.000000 0.002563 27494.259480
86.000000 0.002558 27494.305523
87.000000 0.002557 27494.361097
88.000000 0.002550 27494.419580
89.000000 0.002549 27494.484453
90.000000 0.002547 27494.552189
91.000000 0.002540 27494.630495
92.000000 0.002541 27494.711412
93.000000 0.002543 27494.808290
94.000000 0.002532 27494.912052
95.000000 0.002550 27495.037846
96.000000 0.002563 27495.194693
97.000000 0.002545 27495.395319
98.000000 0.002540 27495.662031
99.000000 0.002553 27495.899509
100.000000 0.002520 27495.535461
101.000000 0.002535 27495.241087
102.000000 0.002537 27495.017523
103.000000 0.002531 27494.843472
104.000000 0.002541 27494.709177
105.000000 0.002529 27494.608692
106.000000 0.002531 27494.528240
107.000000 0.002526 27494.456276
108.000000 0.002523 27494.400349
109.000000 0.002536 27494.349180
110.000000 0.002520 27494.306734
111.000000 0.002522 27494.267822
112.000000 0.002533 27494.228157
113.000000 0.002525 27494.198427
114.000000 0.002536 27494.166607
115.000000 0.002538 27494.145031
116.000000 0.002529 27494.112690
117.000000 0.002545 27494.087898
118.000000 0.002547 27494.068546
119.000000 0.002552 27494.047058
120.000000 0.002535 27494.024899
121.000000 0.002532 27494.004148
122.000000 0.002520 27493.987394
123.000000 0.002529 27493.970285
124.000000 0.002542 27493.956694
125.000000 0.002546 27493.939331
126.000000 0.002530 27493.925800
127.000000 0.002532 27493.912178
128.000000 0.002542 27493.894386
129.000000 0.002544 27493.879116
130.000000 0.002531 27493.870804
131.000000 0.002538 27493.858196
132.000000 0.002544 27493.846664
133.000000 0.002540 27493.836418
134.000000 0.002543 27493.824259
135.000000 0.002542 27493.812050
136.000000 0.002538 27493.804920
137.000000 0.002539 27493.796803
138.000000 0.002543 27493.786076
139.000000 0.002542 27493.775171
140.000000 0.002546 27493.767239
141.000000 0.002538 27493.755278
142.000000 0.002538 27493.748909
143.000000 0.002551 27493.741131
144.000000 0.002554 27493.736042
145.000000 0.002561 27493.727337
146.000000 0.002546 27493.718346
147.000000 0.002535 27493.714266
148.000000 0.002551 27493.707113
149.000000 0.002561 27493.698732
150.000000 0.002540 27493.691502
151.000000 0.002551 27493.686962
152.000000 0.002543 27493.680544
153.000000 0.002546 27493.677269
154.000000 0.002540 27493.672155
155.000000 0.002546 27493.664118
156.000000 0.002544 27493.660614
157.000000 0.002562 27493.654642
158.000000 0.002553 27493.649590
159.000000 0.002542 27493.643501
160.000000 0.002544 27493.638920
161.000000 0.002547 27493.633244
162.000000 0.002562 27493.632278
163.000000 0.002541 27493.624977
164.000000 0.002553 27493.624599
165.000000 0.002550 27493.618301
166.000000 0.002535 27493.615002
167.000000 0.002544 27493.610733
168.000000 0.002543 27493.608126
169.000000 0.002543 27493.603939
170.000000 0.002534 27493.598583
171.000000 0.002545 27493.598719
172.000000 0.002555 27493.594809
173.000000 0.002556 27493.592340
174.000000 0.002549 27493.590294
175.000000 0.002547 27493.589256
176.000000 0.002545 27493.585508
177.000000 0.002537 27493.583527
178.000000 0.002550 27493.581953
179.000000 0.002538 27493.579643
180.000000 0.002540 27493.576004
181.000000 0.002548 27493.574400
182.000000 0.002543 27493.572788
183.000000 0.002553 27493.571789
184.000000 0.002540 27493.572401
185.000000 0.002547 27493.569941
186.000000 0.002542 27493.568384
187.000000 0.002545 27493.568083
188.000000 0.002540 27493.566486
189.000000 0.002540 27493.564323
190.000000 0.002545 27493.563927
191.000000 0.002545 27493.564268
192.000000 0.002542 27493.565636
193.000000 0.002555 27493.562775
194.000000 0.002550 27493.562950
195.000000 0.002541 27493.560408
196.000000 0.002539 27493.560629
197.000000 0.002537 27493.563658
198.000000 0.002542 27493.568047
199.000000 0.002548 27493.565111
200.000000 0.002538 27493.563513
201.000000 0.002547 27493.565468
202.000000 0.002541 27493.565958
203.000000 0.002551 27493.565079
204.000000 0.002547 27493.566891
205.000000 0.002546 27493.567913
206.000000 0.002548 27493.568686
207.000000 0.002540 27493.568462
208.000000 0.002550 27493.573004
209.000000 0.002542 27493.573074
210.000000 0.002548 27493.575481
211.000000 0.002532 27493.575834
212.000000 0.002549 27493.578745
213.000000 0.002533 27493.579536
214.000000 0.002552 27493.580772
215.000000 0.002548 27493.584591
216.000000 0.002550 27493.584835
217.000000 0.002554 27493.587530
218.000000 0.002535 27493.593262
219.000000 0.002545 27493.593021
220.000000 0.002551 27493.600079
221.000000 0.002556 27493.600811
222.000000 0.002542 27493.601412
223.000000 0.002542 27493.605486
224.000000 0.002536 27493.608377
225.000000 0.002547 27493.613075
226.000000 0.002540 27493.616203
227.000000 0.002543 27493.618784
228.000000 0.002549 27493.624693
229.000000 0.002558 27493.625134
230.000000 0.002542 27493.630892
231.000000 0.002556 27493.632372
232.000000 0.002556 27493.640238
233.000000 0.002550 27493.645685
234.000000 0.002550 27493.648811
235.000000 0.002553 27493.656290
236.000000 0.002548 27493.659000
237.000000 0.002546 27493.665594
238.000000 0.002563 27493.671091
239.000000 0.002554 27493.672655
240.000000 0.002552 27493.680578
241.000000 0.002558 27493.687143
242.000000 0.002547 27493.690458
243.000000 0.002552 27493.698769
244.000000 0.002549 27493.705824
245.000000 0.002556 27493.712160
246.000000 0.002555 27493.716991
247.000000 0.002559 27493.726873
248.000000 0.002546 27493.732256
249.000000 0.002556 27493.742298
250.000000 0.002545 27493.752453
251.000000 0.002554 27493.757767
252.000000 0.002541 27493.767563
253.000000 0.002546 27493.772539
254.000000 0.002550 27493.783815
255.000000 0.002555 27493.796841
256.000000 0.002550 27493.802090
257.000000 0.002553 27493.814337
258.000000 0.002561 27493.824329
259.000000 0.002558 27493.835823
260.000000 0.002543 27493.847013
261.000000 0.002548 27493.859472
262.000000 0.002543 27493.871071
263.000000 0.002554 27493.880861
264.000000 0.002539 27493.896332
265.000000 0.002558 27493.910469
266.000000 0.002545 27493.924959
267.000000 0.002544 27493.941786
268.000000 0.002555 27493.956766
269.000000 0.002553 27493.970989
270.000000 0.002550 27493.989861
271.000000 0.002553 27494.006729
272.000000 0.002552 27494.024733
273.000000 0.002536 27494.046740
274.000000 0.002560 27494.068811
275.000000 0.002552 27494.090275
276.000000 0.002536 27494.113668
277.000000 0.002555 27494.141327
278.000000 0.002526 27494.166307
279.000000 0.002527 27494.196367
280.000000 0.002535 27494.231297
281.000000 0.002542 27494.265272
282.000000 0.002539 27494.306200
283.000000 0.002532 27494.348345
284.000000 0.002543 27494.400335
285.000000 0.002525 27494.456081
286.000000 0.002533 27494.522692
287.000000 0.002538 27494.606277
288.000000 0.002553 27494.708433
289.000000 0.002548 27494.845100
290.000000 0.002552 27495.014296
291.000000 0.002553 27495.241125
292.000000 0.002571 27495.533451
293.000000 0.002537 27495.895515
294.000000 0.002544 27495.666851
295.000000 0.002544 27495.398653
296.000000 0.002536 27495.195965
297.000000 0.002554 27495.040756
298.000000 0.002547 27494.915056
299.000000 0.002545 27494.810099
300.000000 0.002547 27494.716429
301.000000 0.002532 27494.632936
302.000000 0.002540 27494.556393
303.000000 0.002531 27494.484892
304.000000 0.002537 27494.422014
305.000000 0.002552 27494.362843
306.000000 0.002539 27494.310583
307.000000 0.002551 27494.259670
308.000000 0.002548 27494.214270
309.000000 0.002553 27494.170588
310.000000 0.002544 27494.127489
311.000000 0.002539 27494.092384
312.000000 0.002551 27494.056398
313.000000 0.002554 27494.026491
314.000000 0.002542 27493.993490
315.000000 0.002548 27493.962223
316.000000 0.002541 27493.937052
317.000000 0.002539 27493.908136
318.000000 0.002535 27493.883492
319.000000 0.002532 27493.857496
320.000000 0.002526 27493.832178
321.000000 0.002544 27493.810839
322.000000 0.002548 27493.786507
323.000000 0.002541 27493.765463
324.000000 0.002553 27493.741829
325.000000 0.002528 27493.722580
326.000000 0.002539 27493.700705
327.000000 0.002534 27493.678190
328.000000 0.002541 27493.658785
329.000000 0.002532 27493.634493
330.000000 0.002547 27493.615070
331.000000 0.002552 27493.591795
332.000000 0.002546 27493.566607
333.000000 0.002546 27493.544893
334.000000 0.002552 27493.518503
335.000000 0.002552 27493.493032
336.000000 0.002541 27493.465528
337.000000 0.002550 27493.437042
338.000000 0.002549 27493.410641
339.000000 0.002545 27493.377831
340.000000 0.002551 27493.343784
341.000000 0.002537 27493.310907
342.000000 0.002547 27493.271370
343.000000 0.002542 27493.232809
344.000000 0.002548 27493.190283
345.000000 0.002540 27493.141989
346.000000 0.002556 27493.090128
347.000000 0.002568 27493.034769
348.000000 0.002559 27492.972275
349.000000 0.002553 27492.911030
350.000000 0.002548 27492.836527
351.000000 0.002553 27492.765276
352.000000 0.002548 27492.679564
353.000000 0.002547 27492.593794
354.000000 0.002546 27492.499399
355.000000 0.002550 27492.394358
356.000000 0.002567 27492.284733
357.000000 0.002563 27492.165775
358.000000 0.002562 27492.038816
359.000000 0.002559 27491.896990
360.000000 0.002551 27491.749237
361.000000 0.002561 27491.592838
362.000000 0.002563 27491.422073
363.000000 0.002570 27491.239977
364.000000 0.002575 27491.047787
365.000000 0.002564 27490.839720
366.000000 0.002563 27490.618338
367.000000 0.002566 27490.386658
368.000000 0.002558 27490.133303
369.000000 0.002566 27489.870722
370.000000 0.002580 27489.587206
371.000000 0.002550 27489.281200
372.000000 0.002545 27488.950970
373.000000 0.002557 27488.596598
374.000000 0.002539 27488.212675
375.000000 0.002566 27487.802649
376.000000 0.002575 27487.353336
377.000000 0.002564 27486.864887
378.000000 0.002594 27486.325994
379.000000 0.002576 27485.728849
380.000000 0.002581 27485.068186
381.000000 0.002527 27484.345215
382.000000 0.002514 27483.531706
383.000000 0.002532 27482.630480
384.000000 0.002528 27481.617527
385.000000 0.002450 27480.465981
386.000000 0.002440 27479.171539
387.000000 0.002485 27477.710447
388.000000 0.002446 27476.044956
389.000000 0.002482 27474.157639
390.000000 0.002537 27471.916946
391.000000 0.002732 27469.208424
392.000000 0.002796 27465.804073
